"","listing_id","minimum_nights.x","maximum_nights","listing_start_date","listing_end_date","min_price","max_price","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights.y","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"12057",42161994,7,600,"2020-08-20","2021-08-19","$120.00","$75.00","""Fitzroy St Studio 205"" - Pearl Apartments",9028154,"Joe",NA,"Port Phillip",-37.85994,144.97633,"Entire home/apt",120,3,0,"",NA,38,365
"12058",42162375,4,1125,"2020-08-24","2021-02-18","$175.00","$175.00","Melbourne townhouse",148319931,"Caity",NA,"Cardinia",-38.07957,145.49016,"Private room",175,1,1,"2020-02-19",0.16,1,179
"12059",42162393,4,1125,"2020-08-22","2020-08-31","$35.00","$35.00","Queen bed, cozy room, walk to station",326628873,"Joey&Emma",NA,"Greater Dandenong",-37.96301,145.16015,"Private room",35,3,8,"2020-06-20",1.25,1,10
"12060",42163801,2,1125,"2021-02-01","2021-02-16","$140.00","$140.00","Sub Penthouse 11th floor 180 degree Melbourne view",2757689,"Vanessa",NA,"Port Phillip",-37.84402,144.97734,"Entire home/apt",140,2,1,"2020-03-04",0.18,2,16
"12061",42164195,4,1125,"2020-08-20","2021-02-16","$100.00","$99.00","Luxury apartment in the sky of Southbank.",185921248,"J&P",NA,"Melbourne",-37.82207,144.9629,"Entire home/apt",102,3,26,"2020-08-08",4.22,1,179
"12062",42166711,4,1125,"2020-08-22","2021-08-21","$50.00","$50.00","Super convenient - accommodation in city centre 3",34310230,"Karen",NA,"Melbourne",-37.80955,144.96436,"Private room",50,2,5,"2020-03-23",0.79,6,0
"12063",42172982,4,1125,"2020-08-22","2021-08-21","$225.00","$240.00","High Grange - Your Hideaway in the Dandenongs",304185158,"Aresh",NA,"Yarra Ranges",-37.82709,145.36612,"Private room",225,1,3,"2020-07-05",1.18,3,365
"12064",42175977,NA,NA,"2020-08-21","2020-11-19","$58.00","$58.00","Glenroy 看得见风景的房子",206380486,"Gan",NA,"Moreland",-37.70908,144.92374,"Private room",58,7,0,"",NA,2,0
"12065",42177409,7,1125,"2020-08-21","2021-02-16","$344.00","$344.00","Solid brick Edwardian house for rent",320007952,"Chi",NA,"Boroondara",-37.82266,145.05977,"Entire home/apt",344,7,0,"",NA,1,180
"12066",42178692,4,1125,"2020-08-31","2021-02-16","$78.00","$81.00","AVAIL. SEPT 1  Terrace House in Heart of Brunswick",334812918,"Claude",NA,"Moreland",-37.76825,144.95992,"Entire home/apt",83,2,6,"2020-07-13",0.93,1,102
"12067",42179536,4,1125,"2020-09-04","2021-08-20","$336.00","$787.00","Signature Apt with bath opposite Convention Centre",200909382,"Steve And Janet",NA,"Melbourne",-37.8222,144.95335,"Entire home/apt",408,3,1,"2020-03-14",0.19,17,322
"12068",42179947,4,1125,"2020-08-21","2021-02-17","$21.00","$21.00","Chilled out house with friendly house mate",241557682,"Timothy",NA,"Brimbank",-37.80267,144.83131,"Private room",21,1,13,"2020-06-14",2.1,1,181
"12069",42179996,4,1125,"2020-08-22","2021-08-20","$650.00","$700.00","Malvern 3 Bedroom Home High St",182143136,"Linda",NA,"Stonnington",-37.85962,145.04878,"Entire home/apt",679,2,0,"",NA,16,364
"12070",42180993,4,1125,"2020-08-23","2020-11-30","$95.00","$95.00","Light and airy  oversized one bedroom apartment",334848106,"Ben",NA,"Stonnington",-37.84151,145.01668,"Entire home/apt",95,1,2,"2020-03-30",0.37,1,99
"12071",42181794,2,7,"2020-09-14","2021-02-16","$124.00","$98.00","Heritage Queen Single",329164923,"The Victoria",NA,"Melbourne",-37.81364,144.96778,"Private room",122,1,1,"2020-06-13",0.43,7,156
"12072",42182797,4,15,"2020-08-21","2020-11-19","$80.00","$80.00","HappyHighgrove Living",332453813,"Simran",NA,"Casey",-38.11313,145.33114,"Private room",80,1,7,"2020-06-08",1.14,1,90
"12073",42183603,2,1125,"2020-09-29","2021-08-20","$160.00","$160.00","Modern, bright, great views,parking, brand new.",11827528,"Rosemarie",NA,"Banyule",-37.75478,145.05679,"Entire home/apt",160,2,3,"2020-07-11",1.41,1,296
"12074",42184522,7,1125,"2020-10-06","2021-02-16","$110.00","$110.00","Luxury Apartment - Affinity 302",14990671,"Melinda & Steve",NA,"Yarra",-37.79034,144.98992,"Entire home/apt",110,7,1,"2020-03-20",0.19,2,132
"12075",42185441,4,1125,"2020-08-20","2021-05-08","$110.00","$159.00","Southern Cross flat with sky, city, and sea views",37953224,"Ayontika",NA,"Melbourne",-37.81485,144.95281,"Entire home/apt",122,1,13,"2020-07-05",2.44,1,152
"12076",42186046,4,1125,"2020-09-03","2020-11-18","$30.00","$30.00","Minutes from Chadstone Centre & Station 1",318665275,"William",NA,"Stonnington",-37.89022,145.08785,"Private room",30,3,0,"",NA,4,77
"12077",42187309,4,1125,"2020-08-22","2020-11-18","$135.00","$178.00","3bedder2.5bath townhouse in Harcrest Community",185076876,"Jean",NA,"Knox",-37.88407,145.23908,"Entire home/apt",141,2,1,"2020-04-14",0.23,26,89
"12078",42190528,4,1125,"2020-08-24","2021-02-18","$65.00","$65.00","New & Quiet Guest Room with private Ground floor.",240112511,"Navjeevan",NA,"Greater Dandenong",-37.99061,145.20579,"Private room",65,4,0,"",NA,1,179
"12079",42201145,4,3,"2020-08-24","2020-11-20","$16.00","$16.00","One Bunk Bed to rent (UPSTAIRS)",224948183,"Dian",NA,"Maribyrnong",-37.79067,144.88928,"Shared room",16,1,0,"",NA,1,89
"12080",42203238,2,1125,"2020-09-14","2021-08-20","$75.00","$80.00","Inner City Sanctuary with balcony, & tram at door",10926997,"Libby",NA,"Glen Eira",-37.8606,145.01279,"Entire home/apt",75,2,2,"2020-04-30",0.38,1,341
"12081",42203362,4,1125,"2020-08-21","2021-02-17","$30.00","$45.00","Room for Rent",335124362,"Joaquin",NA,"Hume",-37.57926,144.90898,"Private room",34,3,4,"2020-03-15",0.65,1,181
"12082",42204949,7,1125,"2020-08-22","2021-08-20","$25.00","$25.00","Affordable Private Room 2 in Box Hill South",288749323,"Bonnie",NA,"Whitehorse",-37.83745,145.11686,"Private room",25,7,1,"2020-02-28",0.17,3,364
"12083",42205057,7,1125,"2020-08-23","2021-08-20","$25.00","$25.00","Affordable Private Room 3 in Box Hill South",288749323,"Bonnie",NA,"Whitehorse",-37.83712,145.11778,"Private room",25,7,2,"2020-06-22",0.38,3,363
"12084",42205281,4,1125,"2020-08-20","2021-02-09","$100.00","$265.00","LUCY. Quaint & Stylish Amongst City Vibe + Views!",35370298,"Shannon",NA,"Melbourne",-37.81568,144.96959,"Entire home/apt",108,2,4,"2020-06-14",0.79,24,154
"12085",42205783,4,42,"2020-08-21","2021-02-17","$99.00","$99.00","Peaceful studio sanctuary in Coburg",317309077,"Matt",NA,"Moreland",-37.74612,144.95822,"Entire home/apt",99,2,2,"2020-03-19",0.32,1,180
"12086",42206423,2,60,"2021-01-01","2021-08-20","$24.00","$24.00","Simple & Affordable King Single Bed",42478351,"Phil J",NA,"Brimbank",-37.69669,144.75631,"Private room",24,2,5,"2020-04-24",0.79,2,232
"12087",42206702,7,1125,"2020-08-22","2021-02-16","$85.00","$86.00","Stylish Apartment Reservoir",12301602,"Troy",NA,"Darebin",-37.71704,144.99964,"Entire home/apt",85,7,0,"",NA,4,179
"12088",42207893,4,365,"2020-08-22","2021-02-16","$100.00","$99.00","Cosy 1 BD Apartment in Trendy Northcote!",334859415,"Louise",NA,"Darebin",-37.76694,145.01695,"Entire home/apt",76,2,5,"2020-07-31",0.82,1,179
"12089",42207905,5,1125,"2020-08-22","2020-09-21","$270.00","$270.00","Stunning Beachside Luxury Apartment",10181150,"Yasmin",NA,"Port Phillip",-37.83777,144.92658,"Entire home/apt",270,5,5,"2020-06-11",0.82,1,31
"12090",42208005,4,1125,"2020-09-01","2021-02-20","$120.00","$120.00","Cozy High rise 2br Apt Victoria One/ Free Wifi",335192064,"Jess",NA,"Melbourne",-37.8081,144.95953,"Entire home/apt",120,1,5,"2020-06-27",0.82,10,169
"12091",42208140,4,1125,"2020-09-01","2021-02-20","$125.00","$125.00","High rise Melbourne Central 2bd Apt/ City centre",335192064,"Jess",NA,"Melbourne",-37.80901,144.96382,"Entire home/apt",125,1,2,"2020-06-08",0.33,10,165
"12092",42208215,4,1125,"2020-08-20","2021-02-20","$105.00","$105.00","Abbotsford spacious simple and cozy 1 Bedroom",335192064,"Jess",NA,"Yarra",-37.80967,145.00747,"Entire home/apt",105,1,1,"2020-06-17",0.46,10,178
"12093",42208985,4,1125,"2020-08-20","2020-11-18","$380.00","$460.00","3B Brand New Luxury Apt@Southbank Place #Free P",267762816,"HugoHome",NA,"Melbourne",-37.82543,144.9633,"Entire home/apt",403,2,1,"2020-03-21",0.2,4,91
"12094",42209088,4,365,"2020-08-24","2021-02-18","$34.00","$34.00","Luisa’s place",333906817,"Luisa",NA,"Brimbank",-37.74776,144.79507,"Private room",34,1,0,"",NA,1,0
"12095",42217791,4,1125,"2020-08-23","2021-08-22","$251.00","$251.00","市区美景",66291173,"Nierinna",NA,"Melbourne",-37.81014,144.95129,"Entire home/apt",251,1,0,"",NA,2,365
"12096",42220574,4,1125,"2020-08-23","2021-08-20","$35.00","$35.00","Heart of Oakleigh/Chadstone",15379216,"Canmy",NA,"Monash",-37.89853,145.09353,"Private room",35,2,1,"2020-03-13",0.19,2,363
"12097",42227441,4,14,"2020-08-24","2021-08-22","$40.00","$40.00","Quiet room in a large modern house",41665353,"Rosa",NA,"Maribyrnong",-37.78678,144.88336,"Private room",40,3,1,"2020-03-20",0.19,2,364
"12098",42229455,5,365,"2020-08-20","2021-01-31","$151.00","$215.00","150*Sweet As Carlton Draught*2Bd1Bt Cozy Apartment",260053901,"Jeremy",NA,"Melbourne",-37.79586,144.97381,"Entire home/apt",162,1,0,"",NA,27,164
"12099",42229871,5,365,"2021-05-01","2021-08-20","$132.00","$159.00","151*Classic Hughesdale Family House*Close to Chaddy!",260053901,"Jeremy",NA,"Monash",-37.9068,145.08289,"Entire home/apt",142,2,1,"2020-02-19",0.16,27,112
"12100",42229884,7,1125,"2020-08-28","2021-08-19","$301.00","$498.00","Penthouse Collection 3-Sunrise City & Water Views",200909382,"Steve And Janet",NA,"Melbourne",-37.82066,144.94221,"Entire home/apt",317,3,1,"2020-08-02",1,17,322
"12101",42230320,1,99,"2020-09-14","2021-08-19","$100.00","$90.00","Unrivaled twin room at United",318873639,"United",NA,"Melbourne",-37.81851,144.96666,"Private room",59,1,0,"",NA,10,340
"12102",42230334,1,99,"2020-09-14","2021-08-19","$116.00","$91.00","Unequal Queen Ensuite Room at United",318873639,"United",NA,"Melbourne",-37.81834,144.96538,"Private room",64,1,3,"2020-06-30",0.52,10,340
"12103",42230368,1,99,"2020-09-14","2021-08-19","$24.00","$32.00","Unfathomable internal dorm bed at United",318873639,"United",NA,"Melbourne",-37.81698,144.96718,"Shared room",24,1,0,"",NA,10,340
"12104",42230390,1,99,"2020-09-14","2021-08-19","$22.00","$33.00","Uncrowded 12 bed female dorm bed at United",318873639,"United",NA,"Melbourne",-37.81717,144.96502,"Shared room",22,1,1,"2020-03-06",0.18,10,340
"12105",42230419,1,99,"2020-09-14","2021-08-19","$25.00","$38.00","Unbeatable 4 bed dorm at United",318873639,"United",NA,"Melbourne",-37.81856,144.96537,"Shared room",25,1,0,"",NA,10,340
"12106",42230437,1,99,"2020-09-14","2021-08-19","$25.00","$40.00","Unreal 4 bed female ensuite dorm bed at United",318873639,"United",NA,"Melbourne",-37.8168,144.96647,"Shared room",25,1,0,"",NA,10,340
"12107",42230450,1,99,"2020-09-14","2021-08-19","$23.00","$33.00","Unmatchable 10 bed dorm bed at United",318873639,"United",NA,"Melbourne",-37.81813,144.96526,"Shared room",26,1,1,"2020-03-06",0.18,10,340
"12108",42230467,1,99,"2020-09-14","2021-08-19","$22.00","$33.00","Unmissable 12 bed dorm bed at United",318873639,"United",NA,"Melbourne",-37.81694,144.9671,"Shared room",20,1,2,"2020-02-23",0.33,10,340
"12109",42230476,1,99,"2020-09-14","2021-08-19","$23.00","$34.00","Unmistakable 8 bed dorm bed at United",318873639,"United",NA,"Melbourne",-37.81737,144.9667,"Shared room",23,1,0,"",NA,10,340
"12110",42230600,7,1125,"2020-08-21","2021-02-16","$120.00","$120.00","Hunter Lodge",5457367,"Jasmine",NA,"Monash",-37.87273,145.15127,"Entire home/apt",120,7,0,"",NA,2,180
"12111",42230793,2,2,"2021-01-09","2021-08-20","$83.00","$83.00","Stunning Stylish & Sexy City Pad *WIFI GYM PARKING",1739996,"Paul",NA,"Port Phillip",-37.84174,144.97682,"Entire home/apt",83,1,7,"2020-04-10",1.12,73,224
"12112",42231113,7,1125,"2020-08-21","2020-11-19","$259.00","$259.00","New modern Home -Netflix WiFi-near shopping centre",54549891,"Joy & Ireen",NA,"Wyndham",-37.83305,144.65143,"Entire home/apt",259,7,1,"2020-06-17",0.45,1,91
"12113",42232068,5,1125,"2020-08-20","2021-02-16","$120.00","$310.00","Unique 3Bed Warehouse - Parking & Balcony *Crown*",333668819,"Kishka",NA,"Melbourne",-37.82401,144.96111,"Entire home/apt",122,2,9,"2020-07-05",1.5,29,181
"12114",42233064,4,1125,"2020-08-24","2021-08-22","$200.00","$200.00","Unil Apartments",56141081,"Unil",NA,"Monash",-37.8768,145.16437,"Entire home/apt",200,3,0,"",NA,5,364
"12115",42233551,4,1125,"2020-08-21","2021-08-20","$88.00","$88.00","! Private room in BoxHill North w/ free car park",237901058,"Runto",NA,"Whitehorse",-37.79846,145.11766,"Private room",88,1,0,"",NA,11,334
"12116",42234159,1,1125,"2020-10-01","2021-02-20","$120.00","$120.00","Level18 simple and comfortable 2br Apt/ Pocketwifi",335192064,"Jess",NA,"Melbourne",-37.80876,144.95958,"Entire home/apt",120,1,3,"2020-06-15",0.52,10,141
"12117",42234550,30,1125,"2020-08-20","2020-10-31","$110.00","$125.00","Amazing Views 2Bed 2Bath Balcony with free parking",289319746,"Mark & Kiran",NA,"Melbourne",-37.82638,144.95616,"Entire home/apt",112,30,3,"2020-02-23",0.49,5,70
"12118",42234792,4,1125,"2020-08-20","2020-11-18","$187.00","$187.00","Designer Highrise Apt close to Southern Cross",117720218,"Eva",NA,"Melbourne",-37.81769,144.956,"Entire home/apt",187,1,4,"2020-06-07",0.71,9,91
"12119",42234984,4,1125,"2020-08-21","2021-08-20","$46.00","$68.00","! Private cozy bedroom in boxhill north w/ wifi",237901058,"Runto",NA,"Whitehorse",-37.80012,145.11753,"Private room",62,1,1,"2020-03-05",0.18,11,334
"12120",42234994,14,1125,"2020-08-21","2021-08-20","$600.00","$600.00","Domi Rentals - The Chadstone Gem",333906333,"Avi",NA,"Glen Eira",-37.88575,145.06363,"Entire home/apt",600,14,0,"",NA,35,365
"12121",42236029,14,1125,"2020-08-21","2021-08-20","$250.00","$250.00","Domi Rentals - The Kumbaya Residence",333906333,"Avi",NA,"Kingston",-37.93141,145.13666,"Entire home/apt",250,14,0,"",NA,35,365
"12122",42237217,1,365,"2020-09-17","2020-12-31","$159.00","$199.00","Serenity Abode",154813436,"Tiny Away",NA,"Cardinia",-38.00234,145.45698,"Entire home/apt",185,1,7,"2020-03-21",1.15,2,103
"12123",42238927,4,1125,"2020-09-06","2021-08-20","$150.00","$150.00","A warm family home",226153490,"Chinthaka",NA,"Whittlesea",-37.65013,145.03414,"Entire home/apt",150,3,9,"2020-07-07",1.58,1,346
"12124",42239532,4,1125,"2020-08-22","2021-02-16","$138.00","$138.00","Sweet parkfront villa close to train, shop and bus",216645163,"Stuart",NA,"Wyndham",-37.85241,144.74202,"Entire home/apt",138,1,1,"2020-06-08",0.4,5,147
"12125",42240409,4,1125,"2020-08-20","2021-08-19","$228.00","$288.00","Luxury 2BRMS Apartment Yarra River view",110776401,"Annika",NA,"Melbourne",-37.8228,144.96134,"Entire home/apt",228,2,1,"2020-03-15",0.19,4,365
"12126",42252424,4,1125,"2020-08-21","2021-02-17","$190.00","$190.00","Modern home by the river, 10 km from Melb CBD",39973711,"Aman",NA,"Brimbank",-37.7644,144.85081,"Entire home/apt",190,3,1,"2020-02-20",0.16,1,181
"12127",42254261,1,1125,"2021-01-01","2021-08-19","$175.00","$247.00","Studio Apartment · Private room in boutique hotel",89245475,"Brady Hotels",NA,"Melbourne",-37.80809,144.96227,"Hotel room",121,1,0,"",NA,2,231
"12128",42254918,1,1125,"2021-01-01","2021-08-19","$152.00","$224.00","Brady Queen Room · Private room in boutique hotel",89245475,"Brady Hotels",NA,"Melbourne",-37.80981,144.96328,"Private room",98,1,1,"2020-03-07",0.18,2,231
"12129",42256587,7,365,"2020-11-24","2021-08-20","$105.00","$95.00","💰Price dropped💰Convenient + underground parking",223311184,"Emma",NA,"Whitehorse",-37.85087,145.13272,"Entire home/apt",103,7,1,"2020-02-28",0.17,5,270
"12130",42257581,4,1125,"2020-08-20","2021-02-16","$35.00","$90.00","Comfortable Retreat - 15min CBD - South Melb.",335741400,"Matthew",NA,"Port Phillip",-37.83693,144.96616,"Entire home/apt",45,3,3,"2020-04-23",0.63,1,123
"12131",42258803,4,28,"2020-08-21","2021-08-20","$324.00","$324.00","BOUTIQUE STAYS: Axel Apartments The Anderson - 101",760849,"Boutique Stays Accommodation Group",NA,"Boroondara",-37.84647,145.05462,"Entire home/apt",324,3,0,"",NA,72,365
"12132",42258978,1,1125,"2021-02-01","2021-08-21","$135.00","$145.00","! Comfy 2BR APT in Hawthorn *next to train station",237901058,"Runto",NA,"Boroondara",-37.82209,145.04532,"Entire home/apt",138,1,0,"",NA,11,202
"12133",42259136,4,28,"2020-08-21","2021-08-20","$300.00","$300.00","BOUTIQUE STAYS: Axel Apartments The Parkin - 102",760849,"Boutique Stays Accommodation Group",NA,"Boroondara",-37.84618,145.05455,"Entire home/apt",300,3,0,"",NA,72,365
"12134",42259150,150,1125,"2020-08-21","2021-08-20","$64.00","$64.00","Self Contained Villa. Free utilities, WIFI & more",94146583,"Louis",NA,"Boroondara",-37.79968,145.04557,"Entire home/apt",64,150,0,"",NA,2,365
"12135",42259234,12,28,"2020-08-21","2021-08-20","$285.00","$285.00","BOUTIQUE STAYS: Axel Apartments The Hadley - 103",760849,"Boutique Stays Accommodation Group",NA,"Boroondara",-37.84643,145.05492,"Entire home/apt",285,3,0,"",NA,72,365
"12136",42259478,4,1125,"2020-08-24","2020-11-18","$100.00","$99.00","*SANITISED* Edgy City Living+Free Parking",335758644,"Mark",NA,"Melbourne",-37.81232,144.95574,"Entire home/apt",80,4,4,"2020-07-05",0.64,1,87
"12137",42259939,14,1125,"2020-08-21","2021-08-20","$600.00","$600.00","Domi Rentals - Elwood Beach Gem",333906333,"Avi",NA,"Port Phillip",-37.88181,144.9927,"Entire home/apt",600,14,0,"",NA,35,365
"12138",42260658,4,7,"2020-09-01","2020-11-18","$40.00","$40.00","Share Room in Southbank",152287464,"Patricia",NA,"Melbourne",-37.82768,144.95546,"Shared room",40,2,0,"",NA,1,79
"12139",42260862,14,1125,"2020-08-21","2021-08-20","$600.00","$600.00","Domi Rentals - The Cantala Apartment",333906333,"Avi",NA,"Glen Eira",-37.86294,145.01344,"Entire home/apt",600,14,0,"",NA,35,365
"12140",42261284,4,1125,"2020-08-25","2021-08-20","$50.00","$65.00","10A Brand New Studio Street-front Close APT/CBD",277057023,"Zoe & Con",NA,"Moreland",-37.77588,144.94927,"Entire home/apt",50,4,11,"2020-07-14",1.74,4,361
"12141",42269171,3,1125,"2021-02-15","2021-08-19","$44.00","$46.00","Sweet house private room 2 (CBD)",102792740,"Daisy",NA,"Melbourne",-37.80961,144.96168,"Private room",44,3,4,"2020-03-23",0.68,2,186
"12142",42277702,12,28,"2020-08-21","2021-08-20","$285.00","$285.00","BOUTIQUE STAYS: Axel Apartments The Lawson - 104",760849,"Boutique Stays Accommodation Group",NA,"Boroondara",-37.84641,145.05298,"Entire home/apt",285,3,0,"",NA,72,365
"12143",42277867,12,28,"2020-08-21","2021-08-20","$285.00","$285.00","BOUTIQUE STAYS: Axel Apartments The Clarke - 201",760849,"Boutique Stays Accommodation Group",NA,"Boroondara",-37.84689,145.05437,"Entire home/apt",285,3,0,"",NA,72,365
"12144",42277959,2,7,"2020-09-14","2021-02-16","$104.00","$88.00","Heritage Twin Room",329164923,"The Victoria",NA,"Melbourne",-37.8147,144.96812,"Private room",103,1,2,"2020-04-30",0.38,7,156
"12145",42277986,14,1125,"2020-08-21","2021-08-20","$600.00","$600.00","Domi Rentals - The Cantala Apartment",333906333,"Avi",NA,"Glen Eira",-37.86186,145.01412,"Entire home/apt",600,14,0,"",NA,35,365
"12146",42278301,12,28,"2020-08-21","2021-08-20","$219.00","$219.00","BOUTIQUE STAYS: Axel Apartments The Radnor - 202",760849,"Boutique Stays Accommodation Group",NA,"Boroondara",-37.84641,145.05272,"Entire home/apt",219,3,0,"",NA,72,365
"12147",42278409,14,1125,"2020-08-21","2021-08-20","$600.00","$600.00","Domi Rentals - The Cantala Apartment",333906333,"Avi",NA,"Glen Eira",-37.86337,145.01361,"Entire home/apt",600,14,0,"",NA,35,365
"12148",42278743,14,1125,"2020-08-21","2021-08-20","$600.00","$600.00","Domi Rentals - The Balaclava Apartment",333906333,"Avi",NA,"Glen Eira",-37.87246,145.01789,"Entire home/apt",600,14,0,"",NA,35,365
"12149",42279068,7,1125,"2020-08-24","2021-08-20","$120.00","$120.00","Gorgeous top floor apartment with Sea View.",19988405,"Nikki",NA,"Kingston",-37.96662,145.05662,"Entire home/apt",120,7,0,"",NA,2,362
"12150",42279102,12,28,"2020-08-21","2021-08-20","$450.00","$450.00","BOUTIQUE STAYS: Axel Apartments The Bonfield - 203",760849,"Boutique Stays Accommodation Group",NA,"Boroondara",-37.84671,145.05471,"Entire home/apt",450,3,0,"",NA,72,365
